"yearID","countyid","sourceTypeID","pop"
"2055","49015","32","1055"
"2056","49015","32","1069"
"2057","49015","32","1083"
"2058","49015","32","1097"
"2059","49015","32","1111"
"2060","49015","32","1125"
"2014","49015","41","15"
"2015","49015","41","12"
"2016","49015","41","11"
"2017","49015","41","10"
"2018","49015","41","13"
"2019","49015","41","19"
"2020","49015","41","20"
"2021","49015","41","19"
"2022","49015","41","20"
"2023","49015","41","20"
"2024","49015","41","21"
"2025","49015","41","21"
"2026","49015","41","21"
"2027","49015","41","21"
"2028","49015","41","22"
"2029","49015","41","22"
"2030","49015","41","22"
"2031","49015","41","23"
"2032","49015","41","23"
"2033","49015","41","23"
"2034","49015","41","24"
"2035","49015","41","24"
"2036","49015","41","24"
"2037","49015","41","25"
"2038","49015","41","25"
"2039","49015","41","25"
"2040","49015","41","26"
"2041","49015","41","26"
"2042","49015","41","26"
"2043","49015","41","27"
"2044","49015","41","27"
"2045","49015","41","27"
"2046","49015","41","28"
"2047","49015","41","28"
"2048","49015","41","29"
"2049","49015","41","29"
"2050","49015","41","29"
"2051","49015","41","30"
"2052","49015","41","30"
"2053","49015","41","31"
"2054","49015","41","31"
"2055","49015","41","32"
"2056","49015","41","32"
"2057","49015","41","32"
"2058","49015","41","33"
"2059","49015","41","33"
"2060","49015","41","34"
"2014","49015","42","2"
"2015","49015","42","2"
"2016","49015","42","2"
"2017","49015","42","2"
"2018","49015","42","2"
"2019","49015","42","3"
"2020","49015","42","3"
"2021","49015","42","3"
"2022","49015","42","3"
"2023","49015","42","3"
"2024","49015","42","3"
"2025","49015","42","3"
"2026","49015","42","3"
"2027","49015","42","3"
"2028","49015","42","3"
"2029","49015","42","3"
"2030","49015","42","3"
"2031","49015","42","3"
"2032","49015","42","3"
"2033","49015","42","3"
"2034","49015","42","4"
"2035","49015","42","4"
"2036","49015","42","4"
"2037","49015","42","4"
"2038","49015","42","4"
"2039","49015","42","4"
"2040","49015","42","4"
"2041","49015","42","4"
"2042","49015","42","4"
"2043","49015","42","4"
"2044","49015","42","4"
"2045","49015","42","4"
"2046","49015","42","4"
"2047","49015","42","4"
"2048","49015","42","4"
"2049","49015","42","4"
"2050","49015","42","4"
"2051","49015","42","4"
"2052","49015","42","5"
"2053","49015","42","5"
"2054","49015","42","5"
"2055","49015","42","5"
"2056","49015","42","5"
"2057","49015","42","5"
"2058","49015","42","5"
"2059","49015","42","5"
"2060","49015","42","5"
"2014","49015","43","28"
"2015","49015","43","24"
"2016","49015","43","22"
"2017","49015","43","19"
"2018","49015","43","22"
"2019","49015","43","28"
"2020","49015","43","27"
"2021","49015","43","24"
"2022","49015","43","23"
"2023","49015","43","23"
"2024","49015","43","24"
"2025","49015","43","24"
"2026","49015","43","24"
"2027","49015","43","25"
"2028","49015","43","25"
"2029","49015","43","25"
"2030","49015","43","26"
"2031","49015","43","26"
"2032","49015","43","26"
"2033","49015","43","27"
"2034","49015","43","27"
"2035","49015","43","28"
"2036","49015","43","28"
"2037","49015","43","28"
"2038","49015","43","29"
"2039","49015","43","29"
"2040","49015","43","29"
"2041","49015","43","30"
"2042","49015","43","30"
"2043","49015","43","31"
"2044","49015","43","31"
"2045","49015","43","32"
"2046","49015","43","32"
"2047","49015","43","32"
"2048","49015","43","33"
"2049","49015","43","33"
"2050","49015","43","34"
"2051","49015","43","34"
"2052","49015","43","35"
"2053","49015","43","35"
"2054","49015","43","36"
"2055","49015","43","36"
"2056","49015","43","37"
"2057","49015","43","37"
"2058","49015","43","38"
"2059","49015","43","38"
"2060","49015","43","39"
"2014","49015","51","4"
"2015","49015","51","3"
"2016","49015","51","3"
"2017","49015","51","3"
"2018","49015","51","3"
"2019","49015","51","4"
"2020","49015","51","4"
"2021","49015","51","4"
"2022","49015","51","4"
"2023","49015","51","4"
"2024","49015","51","4"
"2025","49015","51","4"
"2026","49015","51","4"
"2027","49015","51","4"
"2028","49015","51","4"
"2029","49015","51","5"
"2030","49015","51","5"
"2031","49015","51","5"
"2032","49015","51","5"
"2033","49015","51","5"
"2034","49015","51","5"
"2035","49015","51","5"
"2036","49015","51","5"
"2037","49015","51","5"
"2038","49015","51","5"
"2039","49015","51","5"
"2040","49015","51","6"
"2041","49015","51","6"
"2042","49015","51","6"
"2043","49015","51","6"
"2044","49015","51","6"
"2045","49015","51","6"
"2046","49015","51","6"
"2047","49015","51","6"
"2048","49015","51","6"
"2049","49015","51","7"
"2050","49015","51","7"
"2051","49015","51","7"
"2052","49015","51","7"
"2053","49015","51","7"
"2054","49015","51","7"
"2055","49015","51","7"
"2056","49015","51","7"
"2057","49015","51","8"
"2058","49015","51","8"
"2059","49015","51","8"
"2060","49015","51","8"
"2014","49015","52","428"
"2015","49015","52","428"
"2016","49015","52","436"
"2017","49015","52","455"
"2018","49015","52","563"
"2019","49015","52","626"
"2020","49015","52","630"
"2021","49015","52","665"
"2022","49015","52","689"
"2023","49015","52","702"
"2024","49015","52","715"
"2025","49015","52","728"
"2026","49015","52","742"
"2027","49015","52","755"
"2028","49015","52","769"
"2029","49015","52","784"
"2030","49015","52","798"
"2031","49015","52","813"
"2032","49015","52","828"
"2033","49015","52","843"
"2034","49015","52","859"
"2035","49015","52","875"
"2036","49015","52","891"
"2037","49015","52","908"
"2038","49015","52","925"
"2039","49015","52","942"
"2040","49015","52","959"
"2041","49015","52","977"
"2042","49015","52","995"
"2043","49015","52","1014"
"2044","49015","52","1032"
"2045","49015","52","1052"
"2046","49015","52","1071"
"2047","49015","52","1091"
"2048","49015","52","1111"
"2049","49015","52","1132"
"2050","49015","52","1153"
"2051","49015","52","1174"
"2052","49015","52","1196"
"2053","49015","52","1218"
"2054","49015","52","1241"
"2055","49015","52","1264"
"2056","49015","52","1287"
"2057","49015","52","1311"
"2058","49015","52","1336"
"2059","49015","52","1360"
"2060","49015","52","1386"
"2014","49015","53","27"
"2015","49015","53","34"
"2016","49015","53","43"
"2017","49015","53","50"
"2018","49015","53","68"
"2019","49015","53","126"
"2020","49015","53","133"
"2021","49015","53","153"
"2022","49015","53","150"
"2023","49015","53","153"
"2024","49015","53","156"
"2025","49015","53","159"
"2026","49015","53","161"
"2027","49015","53","164"
"2028","49015","53","167"
"2029","49015","53","171"
"2030","49015","53","174"
"2031","49015","53","177"
"2032","49015","53","180"
"2033","49015","53","184"
"2034","49015","53","187"
"2035","49015","53","190"
"2036","49015","53","194"
"2037","49015","53","198"
"2038","49015","53","201"
"2039","49015","53","205"
"2040","49015","53","209"
"2041","49015","53","213"
"2042","49015","53","217"
"2043","49015","53","221"
"2044","49015","53","225"
"2045","49015","53","229"
"2046","49015","53","233"
"2047","49015","53","238"
"2048","49015","53","242"
"2049","49015","53","246"
"2050","49015","53","251"
"2051","49015","53","256"
"2052","49015","53","260"
"2053","49015","53","265"
"2054","49015","53","270"
"2055","49015","53","275"
"2056","49015","53","280"
"2057","49015","53","285"
"2058","49015","53","291"
"2059","49015","53","296"
"2060","49015","53","302"
"2014","49015","54","42"
"2015","49015","54","35"
"2016","49015","54","33"
"2017","49015","54","33"
"2018","49015","54","54"
"2019","49015","54","57"
"2020","49015","54","64"
"2021","49015","54","71"
"2022","49015","54","73"
"2023","49015","54","74"
"2024","49015","54","76"
"2025","49015","54","77"
"2026","49015","54","79"
"2027","49015","54","80"
"2028","49015","54","82"
"2029","49015","54","83"
"2030","49015","54","85"
"2031","49015","54","86"
"2032","49015","54","88"
"2033","49015","54","89"
"2034","49015","54","91"
"2035","49015","54","93"
"2036","49015","54","94"
"2037","49015","54","96"
"2038","49015","54","98"
"2039","49015","54","100"
"2040","49015","54","102"
"2041","49015","54","104"
"2042","49015","54","105"
"2043","49015","54","107"
"2044","49015","54","109"
"2045","49015","54","111"
"2046","49015","54","113"
"2047","49015","54","116"
"2048","49015","54","118"
"2049","49015","54","120"
"2050","49015","54","122"
"2051","49015","54","124"
"2052","49015","54","127"
"2053","49015","54","129"
"2054","49015","54","131"
"2055","49015","54","134"
"2056","49015","54","136"
"2057","49015","54","139"
"2058","49015","54","142"
"2059","49015","54","144"
"2060","49015","54","147"
"2014","49015","61","117"
"2015","49015","61","97"
"2016","49015","61","87"
"2017","49015","61","79"
"2018","49015","61","104"
"2019","49015","61","145"
"2020","49015","61","156"
"2021","49015","61","151"
"2022","49015","61","157"
"2023","49015","61","158"
"2024","49015","61","158"
"2025","49015","61","159"
"2026","49015","61","160"
"2027","49015","61","161"
"2028","49015","61","161"
"2029","49015","61","162"
"2030","49015","61","163"
"2031","49015","61","164"
"2032","49015","61","164"
"2033","49015","61","165"
"2034","49015","61","166"
"2035","49015","61","167"
"2036","49015","61","167"
"2037","49015","61","168"
"2038","49015","61","169"
"2039","49015","61","170"
"2040","49015","61","170"
"2041","49015","61","171"
"2042","49015","61","172"
"2043","49015","61","173"
"2044","49015","61","174"
"2045","49015","61","174"
"2046","49015","61","175"
"2047","49015","61","176"
"2048","49015","61","177"
"2049","49015","61","178"
"2050","49015","61","178"
"2051","49015","61","179"
"2052","49015","61","180"
"2053","49015","61","181"
"2054","49015","61","182"
"2055","49015","61","183"
"2056","49015","61","183"
"2057","49015","61","184"
"2058","49015","61","185"
"2059","49015","61","186"
"2060","49015","61","187"
"2014","49015","62","93"
"2015","49015","62","75"
"2016","49015","62","66"
"2017","49015","62","60"
"2018","49015","62","81"
"2019","49015","62","115"
"2020","49015","62","126"
"2021","49015","62","122"
"2022","49015","62","130"
"2023","49015","62","131"
"2024","49015","62","131"
"2025","49015","62","132"
"2026","49015","62","132"
"2027","49015","62","133"
"2028","49015","62","134"
"2029","49015","62","134"
"2030","49015","62","135"
"2031","49015","62","135"
"2032","49015","62","136"
"2033","49015","62","137"
"2034","49015","62","137"
"2035","49015","62","138"
"2036","49015","62","139"
"2037","49015","62","139"
"2038","49015","62","140"
"2039","49015","62","141"
"2040","49015","62","141"
"2041","49015","62","142"
"2042","49015","62","142"
"2043","49015","62","143"
"2044","49015","62","144"
"2045","49015","62","144"
"2046","49015","62","145"
"2047","49015","62","146"
"2048","49015","62","146"
"2049","49015","62","147"
"2050","49015","62","148"
"2051","49015","62","148"
"2052","49015","62","149"
"2053","49015","62","150"
"2054","49015","62","150"
"2055","49015","62","151"
"2056","49015","62","152"
"2057","49015","62","153"
"2058","49015","62","153"
"2059","49015","62","154"
"2060","49015","62","155"
"2014","49017","11","108"
"2015","49017","11","109"
"2016","49017","11","107"
"2017","49017","11","105"
"2018","49017","11","126"
"2019","49017","11","139"
"2020","49017","11","145"
"2021","49017","11","160"
"2022","49017","11","178"
"2023","49017","11","178.859"
"2024","49017","11","179.722"
"2025","49017","11","180.589"
"2026","49017","11","181.461"
"2027","49017","11","182.336"
"2028","49017","11","183.216"
"2029","49017","11","184.1"
"2030","49017","11","184.989"
"2031","49017","11","185.882"
"2032","49017","11","186.779"
"2033","49017","11","187.68"
"2034","49017","11","188.586"
"2035","49017","11","189.496"
"2036","49017","11","190.41"
"2037","49017","11","191.329"
"2038","49017","11","192.252"
"2039","49017","11","193.18"
"2040","49017","11","194.112"
"2041","49017","11","195.049"
"2042","49017","11","195.99"
"2043","49017","11","196.936"
"2044","49017","11","197.886"
"2045","49017","11","198.841"
"2046","49017","11","199.801"
"2047","49017","11","200.765"
"2048","49017","11","201.734"
"2049","49017","11","202.707"
"2050","49017","11","203.685"
"2051","49017","11","204.668"
"2052","49017","11","205.656"
"2053","49017","11","206.648"
"2054","49017","11","207.645"
"2055","49017","11","208.647"
"2056","49017","11","209.654"
"2057","49017","11","210.666"
"2058","49017","11","211.683"
"2059","49017","11","212.704"
"2060","49017","11","213.73"
"2014","49017","21","1849"
"2015","49017","21","1724"
"2016","49017","21","1669"
"2017","49017","21","1578"
"2018","49017","21","1615"
"2019","49017","21","1305"
"2020","49017","21","1250"
"2021","49017","21","1237"
"2022","49017","21","1202"
"2023","49017","21","1189"
"2024","49017","21","1176.13"
"2025","49017","21","1163.41"
"2026","49017","21","1150.82"
"2027","49017","21","1138.37"
"2028","49017","21","1126.05"
"2029","49017","21","1113.87"
"2030","49017","21","1101.82"
"2031","49017","21","1089.9"
"2032","49017","21","1078.1"
"2033","49017","21","1066.44"
"2034","49017","21","1054.9"
"2035","49017","21","1043.49"
"2036","49017","21","1032.2"
"2037","49017","21","1021.03"
"2038","49017","21","1009.98"
"2039","49017","21","999.056"
"2040","49017","21","988.246"
"2041","49017","21","977.554"
"2042","49017","21","966.978"
"2043","49017","21","956.516"
"2044","49017","21","946.167"
"2045","49017","21","935.93"
"2046","49017","21","925.804"
"2047","49017","21","915.787"
"2048","49017","21","905.879"
"2049","49017","21","896.078"
"2050","49017","21","886.383"
"2051","49017","21","876.793"
"2052","49017","21","867.306"
"2053","49017","21","857.922"
"2054","49017","21","848.64"
"2055","49017","21","839.458"
"2056","49017","21","830.376"
"2057","49017","21","821.392"
"2058","49017","21","812.505"
"2059","49017","21","803.714"
"2060","49017","21","795.018"
"2014","49017","31","2742"
"2015","49017","31","2851"
"2016","49017","31","3047"
"2017","49017","31","3202"
"2018","49017","31","3650"
"2019","49017","31","4153"
"2020","49017","31","4308"
"2021","49017","31","4457"
"2022","49017","31","4638"
"2023","49017","31","4698.45"
"2024","49017","31","4759.69"
"2025","49017","31","4821.73"
"2026","49017","31","4884.58"
"2027","49017","31","4948.25"
"2028","49017","31","5012.75"
"2029","49017","31","5078.08"
"2030","49017","31","5144.27"
"2031","49017","31","5211.32"
"2032","49017","31","5279.25"
"2033","49017","31","5348.06"
"2034","49017","31","5417.77"
"2035","49017","31","5488.39"
"2036","49017","31","5559.92"
"2037","49017","31","5632.39"
"2038","49017","31","5705.81"
"2039","49017","31","5780.18"
"2040","49017","31","5855.52"
"2041","49017","31","5931.84"
"2042","49017","31","6009.16"
"2043","49017","31","6087.48"
"2044","49017","31","6166.83"
"2045","49017","31","6247.21"
"2046","49017","31","6328.64"
"2047","49017","31","6411.13"
"2048","49017","31","6494.69"
"2049","49017","31","6579.35"
"2050","49017","31","6665.1"
"2051","49017","31","6751.98"
"2052","49017","31","6839.98"
"2053","49017","31","6929.14"
"2054","49017","31","7019.46"
"2055","49017","31","7110.95"
"2056","49017","31","7203.63"
"2057","49017","31","7297.53"
"2058","49017","31","7392.65"
"2059","49017","31","7489.01"
"2060","49017","31","7586.62"
"2014","49017","32","235"
"2015","49017","32","249"
"2016","49017","32","267"
"2017","49017","32","280"
"2018","49017","32","317"
"2019","49017","32","336"
"2020","49017","32","350"
"2021","49017","32","366"
"2022","49017","32","382"
"2023","49017","32","386.979"
"2024","49017","32","392.023"
"2025","49017","32","397.133"
"2026","49017","32","402.309"
"2027","49017","32","407.553"
"2028","49017","32","412.865"
"2029","49017","32","418.247"
"2030","49017","32","423.698"
"2031","49017","32","429.221"
"2032","49017","32","434.815"
"2033","49017","32","440.483"
"2034","49017","32","446.224"
"2035","49017","32","452.04"
"2036","49017","32","457.932"
"2037","49017","32","463.901"
"2038","49017","32","469.948"
"2039","49017","32","476.073"
"2040","49017","32","482.279"
