"yearid","countyid","sourcetypeid","County_FIPS","M4_Veh","M4_VMT","M4_VMT_Total","M4_Pop_Factor","M4_pop_factor_grow","DMV_veh_22","HPMS_VMT_s_22","Adj_pop_factor"
"2043","49031","21",\N,"730","19672","118301","6170.7","-0.014728","0","0","2856.38"
"2043","49031","31",\N,"2835","77623","118301","23964.3","0.002273","0","0","11546.3"
"2043","49031","32",\N,"220","5989","118301","1859.66","0.001121","0","0","894.619"
"2043","49031","41",\N,"6","354","118301","50.7181","-0.00798","0","0","36.8809"
"2043","49031","42",\N,"2","101","118301","16.906","-0.00798","0","0","12.2936"
"2043","49031","43",\N,"11","202","118301","92.9832","-0.00798","0","0","67.6149"
"2043","49031","51",\N,"1","61","118301","8.45301","-0.00798","0","0","6.1468"
"2043","49031","52",\N,"221","5847","118301","1868.12","0.010306","0","0","1358.44"
"2043","49031","53",\N,"10","387","118301","84.5301","-0.00798","0","0","61.4681"
"2043","49031","54",\N,"31","357","118301","262.043","0.025088","0","0","190.551"
"2043","49031","61",\N,"39","3518","118301","329.668","-0.00798","0","0","239.726"
"2043","49031","62",\N,"19","3906","118301","160.607","-0.00798","0","0","116.789"
"2043","49033","11",\N,"291","551","229578","1267.54","-0.001123","0","0","282.415"
"2043","49033","21",\N,"1417","38176","229578","6172.19","-0.013558","0","0","1927.19"
"2043","49033","31",\N,"5501","150637","229578","23961.4","0.002214","0","0","7789.7"
"2043","49033","32",\N,"427","11623","229578","1859.93","0.003765","0","0","605.237"
"2043","49033","41",\N,"13","687","229578","56.6256","0.074679","0","0","32.9499"
"2043","49033","42",\N,"4","196","229578","17.4233","-0.007989","0","0","10.1384"
"2043","49033","43",\N,"21","392","229578","91.4722","-0.007989","0","0","53.2267"
"2043","49033","51",\N,"3","118","229578","13.0675","-0.007989","0","0","7.6038"
"2043","49033","52",\N,"429","11347","229578","1868.65","0.008467","0","0","1087.35"
"2043","49033","53",\N,"19","750","229578","82.7605","0.047123","0","0","48.1575"
"2043","49033","54",\N,"60","694","229578","261.349","0.008825","0","0","152.076"
"2043","49033","61",\N,"76","6826","229578","331.042","-0.007989","0","0","192.63"
"2043","49033","62",\N,"37","7581","229578","161.165","-0.007989","0","0","93.7805"
"2043","49035","11",\N,"32194","64317","28379000","1134.43","-0.001678","0","0","817.932"
"2043","49035","21",\N,"223225","6342330","28379000","7865.84","-0.012968","0","0","6879.4"
"2043","49035","31",\N,"607118","17522300","28379000","21393.2","0.00288","0","0","19475.6"
"2043","49035","32",\N,"62012","1782310","28379000","2185.13","0.002883","0","0","1989.27"
"2043","49035","41",\N,"1474","84602","28379000","51.9397","0.005641","0","0","41.2427"
"2043","49035","42",\N,"468","26327","28379000","16.491","0.00557","0","0","11.8796"
"2043","49035","43",\N,"1938","38320","28379000","68.2898","0.005651","0","0","29.6066"
"2043","49035","51",\N,"272","12045","28379000","9.58454","0.007494","0","0","7.6106"
"2043","49035","52",\N,"39828","1108580","28379000","1403.43","0.010128","0","0","1114.39"
"2043","49035","53",\N,"1782","74942","28379000","62.7928","0.010253","0","0","49.8606"
"2043","49035","54",\N,"5262","64496","28379000","185.419","0.010148","0","0","147.231"
"2043","49035","61",\N,"5626","528790","28379000","198.245","-0.003247","0","0","157.416"
"2043","49035","62",\N,"3424","729677","28379000","120.652","-0.003246","0","0","95.804"
"2043","49037","11",\N,"1442","2735","1139970","1264.95","-0.00244","0","0","194.041"
"2043","49037","21",\N,"7068","190595","1139970","6200.18","-0.013696","0","0","1481.43"
"2043","49037","31",\N,"27282","747608","1139970","23932.3","0.002238","0","0","5952.01"
"2043","49037","32",\N,"2123","57916","1139970","1862.33","0.001936","0","0","463.13"
"2043","49037","41",\N,"63","3410","1139970","55.2648","0.008026","0","0","40.5644"
"2043","49037","42",\N,"18","971","1139970","15.7899","-0.007975","0","0","11.5898"
"2043","49037","43",\N,"103","1941","1139970","90.3535","0.001751","0","0","66.3196"
"2043","49037","51",\N,"14","583","1139970","12.2811","-0.007975","0","0","9.0143"
"2043","49037","52",\N,"2121","56113","1139970","1860.58","0.009154","0","0","1365.67"
"2043","49037","53",\N,"93","3714","1139970","81.5813","0.013828","0","0","59.8808"
"2043","49037","54",\N,"294","3429","1139970","257.902","0.009188","0","0","189.301"
"2043","49037","61",\N,"376","33634","1139970","329.834","-0.005329","0","0","242.099"
"2043","49037","62",\N,"183","37318","1139970","160.531","-0.007975","0","0","117.83"
"2043","49039","11",\N,"1119","2129","885022","1264.38","-0.00169","0","0","621.315"
"2043","49039","21",\N,"5590","151430","885022","6316.23","-0.013582","0","0","5931.61"
"2043","49039","31",\N,"21063","579131","885022","23799.4","0.002296","0","0","23264.4"
"2043","49039","32",\N,"1666","45637","885022","1882.44","0.002292","0","0","1839.9"
"2043","49039","41",\N,"48","2647","885022","54.2359","-0.007935","0","0","41.4803"
"2043","49039","42",\N,"14","755","885022","15.8188","-0.007935","0","0","12.0984"
"2043","49039","43",\N,"79","1486","885022","89.2633","0.004783","0","0","68.2697"
"2043","49039","51",\N,"11","445","885022","12.4291","0.091271","0","0","9.5059"
"2043","49039","52",\N,"1614","42792","885022","1823.68","0.009579","0","0","1394.78"
"2043","49039","53",\N,"71","2841","885022","80.224","0.006237","0","0","61.3563"
"2043","49039","54",\N,"224","2613","885022","253.101","0.010102","0","0","193.575"
"2043","49039","61",\N,"282","25231","885022","318.636","-0.000849","0","0","243.697"
"2043","49039","62",\N,"137","27885","885022","154.798","-0.000641","0","0","118.392"
"2043","49041","11",\N,"1380","2637","1240440","1112.51","-0.002586","0","0","405.498"
"2043","49041","21",\N,"7837","213147","1240440","6317.93","-0.01331","0","0","3236"
"2043","49041","31",\N,"27663","763068","1240440","22301","0.002539","0","0","11889.4"
"2043","49041","32",\N,"2293","63050","1240440","1848.54","0.002852","0","0","985.551"
"2043","49041","41",\N,"76","4171","1240440","61.2687","0.005587","0","0","44.8038"
"2043","49041","42",\N,"22","1188","1240440","17.7357","-0.007645","0","0","12.9695"
"2043","49041","43",\N,"114","2156","1240440","91.903","0.001137","0","0","67.2057"
"2043","49041","51",\N,"16","659","1240440","12.8987","0.058512","0","0","9.4324"
"2043","49041","52",\N,"2344","62295","1240440","1889.66","0.010022","0","0","1381.84"
"2043","49041","53",\N,"100","4014","1240440","80.6167","0.012607","0","0","58.9524"
"2043","49041","54",\N,"334","3912","1240440","269.26","0.010508","0","0","196.901"
"2043","49041","61",\N,"435","38999","1240440","350.683","-0.003061","0","0","256.443"
"2043","49041","62",\N,"398","81142","1240440","320.854","-0.002633","0","0","234.63"
"2043","49043","11",\N,"2954","5722","2757420","1071.29","-0.001739","0","0","574.964"
"2043","49043","21",\N,"18686","516322","2757420","6776.61","-0.013135","0","0","3494.56"
"2043","49043","31",\N,"59751","1671120","2757420","21669.1","0.002719","0","0","11631.2"
"2043","49043","32",\N,"5380","150300","2757420","1951.1","0.002767","0","0","1047.39"
"2043","49043","41",\N,"164","9109","2757420","59.4758","0.004769","0","0","43.1396"
"2043","49043","42",\N,"50","2696","2757420","18.1329","0.012771","0","0","13.1523"
"2043","49043","43",\N,"235","4486","2757420","85.2245","0.00535","0","0","61.8159"
"2043","49043","51",\N,"33","1412","2757420","11.9677","0.023532","0","0","8.6805"
"2043","49043","52",\N,"4893","131633","2757420","1774.48","0.009852","0","0","1287.09"
"2043","49043","53",\N,"209","8493","2757420","75.7954","0.011882","0","0","54.9767"
"2043","49043","54",\N,"684","8098","2757420","248.058","0.008738","0","0","179.924"
"2043","49043","61",\N,"878","79595","2757420","318.413","-0.002942","0","0","230.955"
"2043","49043","62",\N,"820","168434","2757420","297.379","-0.00384","0","0","215.698"
"2043","49045","11",\N,"3137","6079","2801450","1119.78","-0.002119","0","0","760.192"
"2043","49045","21",\N,"18896","521521","2801450","6745.08","-0.013167","0","0","5027.93"
"2043","49045","31",\N,"61483","1718260","2801450","21946.9","0.002666","0","0","17028.8"
"2043","49045","32",\N,"5398","150574","2801450","1926.86","0.00269","0","0","1495.04"
"2043","49045","41",\N,"168","9304","2801450","59.969","0.004431","0","0","48.5729"
"2043","49045","42",\N,"49","2670","2801450","17.4909","0.01315","0","0","1.7546"
"2043","49045","43",\N,"242","4613","2801450","86.3839","0.004931","0","0","40.9873"
"2043","49045","51",\N,"33","1397","2801450","11.7796","0.023488","0","0","9.5411"
"2043","49045","52",\N,"4893","131371","2801450","1746.6","0.010019","0","0","1414.69"
"2043","49045","53",\N,"211","8572","2801450","75.3182","0.011651","0","0","61.0053"
"2043","49045","54",\N,"695","8209","2801450","248.086","0.00991","0","0","200.942"
"2043","49045","61",\N,"855","77285","2801450","305.199","-0.002862","0","0","247.202"
"2043","49045","62",\N,"790","161590","2801450","281.997","-0.002476","0","0","228.408"
"2043","49047","11",\N,"1793","3449","1422970","1260.04","-0.002259","0","0","722.409"
"2043","49047","21",\N,"9463","259507","1422970","6650.17","-0.013453","0","0","4529.26"
"2043","49047","31",\N,"33319","925214","1422970","23415.1","0.002375","0","0","16599.4"
"2043","49047","32",\N,"2761","76498","1422970","1940.31","0.002708","0","0","1375.26"
"2043","49047","41",\N,"77","4254","1422970","54.1121","0.005231","0","0","45.0563"
"2043","49047","42",\N,"23","1219","1422970","16.1634","0.037275","0","0","13.4584"
"2043","49047","43",\N,"121","2296","1422970","85.0334","0.008851","0","0","70.8028"
"2043","49047","51",\N,"16","681","1422970","11.2441","-0.007824","0","0","9.3624"
"2043","49047","52",\N,"2440","65225","1422970","1714.72","0.009554","0","0","1427.76"
"2043","49047","53",\N,"108","4372","1422970","75.8975","0.010897","0","0","63.1959"
"2043","49047","54",\N,"337","3974","1422970","236.828","0.007119","0","0","197.195"
"2043","49047","61",\N,"405","36488","1422970","284.616","-0.0029","0","0","236.984"
"2043","49047","62",\N,"194","39794","1422970","136.334","-0.002683","0","0","113.519"
"2043","49049","11","4","16477","32865","14617000","1127.25","-0.001704","0","0","820.023"
"2043","49049","21","4","114583","3252910","14617000","7839","-0.01299","0","0","6640.93"
"2043","49049","31","4","313379","9032640","14617000","21439.3","0.002866","0","0","18905.5"
"2043","49049","32","4","32013","919271","14617000","2190.11","0.002842","0","0","1931.32"
"2043","49049","41","4","751","43091","14617000","51.3784","0.004701","0","0","41.3834"
"2043","49049","42","4","242","13582","14617000","16.556","0.005121","0","0","6.1831"
"2043","49049","43","4","996","19678","14617000","68.1396","0.005789","0","0","54.884"
"2043","49049","51","4","142","6289","14617000","9.71469","0.006842","0","0","7.8248"
"2043","49049","52","4","20784","577964","14617000","1421.9","0.010059","0","0","1145.29"
"2043","49049","53","4","926","38917","14617000","63.3507","0.010114","0","0","51.0267"
"2043","49049","54","4","2721","33318","14617000","186.153","0.010109","0","0","149.939"
"2043","49049","61","4","2994","281234","14617000","204.829","-0.003344","0","0","164.982"
"2043","49049","62","4","1707","365284","14617000","116.782","-0.003251","0","0","94.0632"
"2043","49051","11",\N,"1781","3424","1413360","1260.12","-0.002227","0","0","877.256"
"2043","49051","21",\N,"9381","257140","1413360","6637.38","-0.013507","0","0","4690.69"
"2043","49051","31",\N,"33115","919191","1413360","23430","0.002372","0","0","17235.1"
"2043","49051","32",\N,"2739","75862","1413360","1937.94","0.002419","0","0","1425.67"
"2043","49051","41",\N,"76","4225","1413360","53.7726","0.0054","0","0","41.9647"
"2043","49051","42",\N,"22","1210","1413360","15.5658","-0.007829","0","0","12.1477"
"2043","49051","43",\N,"120","2284","1413360","84.9042","0.000509","0","0","66.2601"
"2043","49051","51",\N,"16","678","1413360","11.3206","-0.007829","0","0","8.8347"
"2043","49051","52",\N,"2429","64922","1413360","1718.6","0.009629","0","0","1341.21"
"2043","49051","53",\N,"108","4350","1413360","76.4138","0.010891","0","0","59.634"
"2043","49051","54",\N,"336","3956","1413360","237.732","0.010211","0","0","185.528"
"2043","49051","61",\N,"404","36398","1413360","285.844","-0.002893","0","0","223.076"
"2043","49051","62",\N,"194","39718","1413360","137.262","-0.002688","0","0","107.12"
"2043","49053","11",\N,"6885","13614","5938530","1159.38","-0.001766","0","0","974.006"
"2043","49053","21",\N,"44493","1253030","5938530","7492.26","-0.013077","0","0","6303.58"
"2043","49053","31",\N,"129273","3689770","5938530","21768.5","0.002788","0","0","19063.8"
"2043","49053","32",\N,"12428","353863","5938530","2092.77","0.002827","0","0","1832.67"
"2043","49053","41",\N,"323","18297","5938530","54.3906","0.005025","0","0","44.3103"
"2043","49053","42",\N,"98","5461","5938530","16.5024","0.002812","0","0","13.444"
"2043","49053","43",\N,"442","8621","5938530","74.4292","0.006239","0","0","60.6351"
"2043","49053","51",\N,"60","2617","5938530","10.1035","0.009403","0","0","8.231"
"2043","49053","52",\N,"8891","244027","5938530","1497.17","0.010075","0","0","1219.7"
"2043","49053","53",\N,"396","16417","5938530","66.6832","0.010441","0","0","54.3247"
"2043","49053","54",\N,"1215","14672","5938530","204.596","0.010037","0","0","166.678"
"2043","49053","61",\N,"1336","123350","5938530","224.972","-0.002943","0","0","183.277"
"2043","49053","62",\N,"934","194781","5938530","157.278","-0.004222","0","0","128.129"
"2043","49055","11",\N,"224","424","176910","1266.18","-0.003539","0","0","480.571"
"2043","49055","21",\N,"1092","29418","176910","6172.63","-0.013408","0","0","3419.7"
"2043","49055","31",\N,"4239","116080","176910","23961.3","0.002179","0","0","13813.5"
"2043","49055","32",\N,"329","8957","176910","1859.7","0.004222","0","0","1072"
"2043","49055","41",\N,"10","529","176910","56.5259","-0.007987","0","0","41.5046"
"2043","49055","42",\N,"3","151","176910","16.9578","-0.007987","0","0","12.4514"
"2043","49055","43",\N,"16","302","176910","90.4415","-0.007987","0","0","66.4073"
"2043","49055","51",\N,"2","91","176910","11.3052","-0.007987","0","0","8.3009"
"2043","49055","52",\N,"331","8744","176910","1871.01","0.010327","0","0","1373.8"
"2043","49055","53",\N,"14","578","176910","79.1363","-0.007987","0","0","58.1064"
"2043","49055","54",\N,"46","534","176910","260.019","0.014058","0","0","190.921"
"2043","49055","61",\N,"59","5260","176910","333.503","-0.007987","0","0","244.877"
"2043","49055","62",\N,"29","5842","176910","163.925","-0.007987","0","0","120.363"
"2043","49057","11",\N,"6300","12570","5378250","1171.38","-0.001659","0","0","1263.92"
"2043","49057","21",\N,"42199","1198120","5378250","7846.23","-0.013","0","0","8129.41"
"2043","49057","31",\N,"116411","3356090","5378250","21644.8","0.002845","0","0","23343.2"
"2043","49057","32",\N,"11688","335657","5378250","2173.2","0.002847","0","0","2343.81"
"2043","49057","41",\N,"278","15964","5378250","51.6897","0.003465","0","0","41.5289"
"2043","49057","42",\N,"87","4879","5378250","16.1763","0.004179","0","0","9.487"
"2043","49057","43",\N,"370","7305","5378250","68.7956","0.006234","0","0","52.2846"
"2043","49057","51",\N,"51","2233","5378250","9.48264","0.012489","0","0","7.6186"
"2043","49057","52",\N,"7443","206972","5378250","1383.91","0.010006","0","0","1111.87"
"2043","49057","53",\N,"337","14137","5378250","62.6598","0.01063","0","0","50.3426"
"2043","49057","54",\N,"991","12140","5378250","184.261","0.009962","0","0","148.04"
"2043","49057","61",\N,"1016","95429","5378250","188.909","-0.00344","0","0","151.775"
"2043","49057","62",\N,"547","116752","5378250","101.706","-0.003721","0","0","81.7134"
"2044","49001","11",\N,"1053","1998","1025900","1026.41","-0.001823","0","0","153.366"
"2044","49001","21",\N,"6090","164524","1025900","5936.25","-0.012214","0","0","1511.31"
"2044","49001","31",\N,"22313","611107","1025900","21749.7","0.002463","0","0","5763.92"
"2044","49001","32",\N,"1814","49460","1025900","1768.2","0.002437","0","0","468.661"
"2044","49001","41",\N,"69","3731","1025900","67.2579","0.007085","0","0","55.6464"
"2044","49001","42",\N,"20","1046","1025900","19.4951","0.044726","0","0","16.1294"
"2044","49001","43",\N,"101","1896","1025900","98.45","0.002414","0","0","81.4534"
"2044","49001","51",\N,"14","588","1025900","13.6465","-0.00751","0","0","11.2906"
"2044","49001","52",\N,"2097","55328","1025900","2044.06","0.010806","0","0","1691.17"
"2044","49001","53",\N,"88","3490","1025900","85.7783","0.015571","0","0","70.9693"
"2044","49001","54",\N,"306","3568","1025900","298.274","0.012339","0","0","246.779"
"2044","49001","61",\N,"407","36354","1025900","396.724","-0.002609","0","0","328.233"
