"Index","Year","GeoID_WFRC","County_FIPS","GeoID_text","roadType","dummy","veh_11","veh_21","veh_31","veh_32","veh_41","veh_42","veh_43","veh_51","veh_52","veh_53","veh_54","veh_61","veh_62","Total"
" WS_2020","2020","0","51","WS","5","2020","0.00239","0.38524","0.45991","0.03929","0.00374","0.00141","0.00207","0.00058","0.03822","0.00251","0.00263","0.03043","0.03158","1"
" WS_2020","2020","0","51","WS","55","2020","0.00266","0.4295","0.51275","0.0438","0.00037","0.00014","0.00021","0.00006","0.00381","0.00025","0.00026","0.00304","0.00315","1"
" WS_2021","2021","0","51","WS","4","2021","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2021","2021","0","51","WS","5","2021","0.00237","0.39549","0.44885","0.03853","0.00379","0.00144","0.00209","0.00059","0.03871","0.00254","0.00266","0.03078","0.03216","1"
" WS_2021","2021","0","51","WS","55","2021","0.00265","0.44163","0.50123","0.04302","0.00038","0.00014","0.00021","0.00006","0.00387","0.00025","0.00027","0.00308","0.00321","1"
" WS_2022","2022","0","51","WS","4","2022","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2022","2022","0","51","WS","5","2022","0.00237","0.39549","0.44885","0.03853","0.00379","0.00144","0.00209","0.00059","0.03871","0.00254","0.00266","0.03078","0.03216","1"
" WS_2022","2022","0","51","WS","55","2022","0.00265","0.44163","0.50123","0.04302","0.00038","0.00014","0.00021","0.00006","0.00387","0.00025","0.00027","0.00308","0.00321","1"
" WS_2023","2023","0","51","WS","4","2023","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2023","2023","0","51","WS","5","2023","0.00239","0.38709","0.45856","0.03917","0.00373","0.0014","0.00206","0.00058","0.03794","0.0025","0.0026","0.03046","0.03152","1"
" WS_2023","2023","0","51","WS","55","2023","0.00266","0.43141","0.51103","0.04365","0.00037","0.00014","0.00021","0.00006","0.00378","0.00025","0.00026","0.00304","0.00314","1"
" WS_2024","2024","0","51","WS","4","2024","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2024","2024","0","51","WS","5","2024","0.00239","0.37774","0.46754","0.03973","0.00372","0.00139","0.00206","0.00057","0.03786","0.0025","0.00259","0.0306","0.03131","1"
" WS_2024","2024","0","51","WS","55","2024","0.00267","0.42088","0.52096","0.04426","0.00037","0.00014","0.00021","0.00006","0.00377","0.00025","0.00026","0.00305","0.00312","1"
" WS_2025","2025","0","51","WS","4","2025","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2025","2025","0","51","WS","5","2025","0.0024","0.36747","0.4763","0.04027","0.00376","0.00139","0.00208","0.00058","0.03821","0.00253","0.00261","0.03109","0.03131","1"
" WS_2025","2025","0","51","WS","55","2025","0.00268","0.40987","0.53122","0.04491","0.00037","0.00014","0.00021","0.00006","0.00381","0.00025","0.00026","0.0031","0.00312","1"
" WS_2026","2026","0","51","WS","4","2026","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2026","2026","0","51","WS","5","2026","0.00241","0.35738","0.48483","0.0408","0.00379","0.00139","0.0021","0.00058","0.03862","0.00256","0.00265","0.03148","0.03141","1"
" WS_2026","2026","0","51","WS","55","2026","0.00269","0.39901","0.5413","0.04555","0.00038","0.00014","0.00021","0.00006","0.00386","0.00026","0.00026","0.00314","0.00314","1"
" WS_2027","2027","0","51","WS","4","2027","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2027","2027","0","51","WS","5","2027","0.00241","0.34768","0.49338","0.04133","0.00382","0.00139","0.00211","0.00058","0.03891","0.00257","0.00268","0.03173","0.03141","1"
" WS_2027","2027","0","51","WS","55","2027","0.0027","0.38842","0.55119","0.04617","0.00038","0.00014","0.00021","0.00006","0.00389","0.00026","0.00027","0.00317","0.00314","1"
" WS_2028","2028","0","51","WS","4","2028","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2028","2028","0","51","WS","5","2028","0.00242","0.33832","0.50165","0.04184","0.00384","0.00139","0.00213","0.00059","0.03922","0.00259","0.00271","0.0319","0.0314","1"
" WS_2028","2028","0","51","WS","55","2028","0.0027","0.3782","0.56076","0.04677","0.00038","0.00014","0.00021","0.00006","0.00392","0.00026","0.00027","0.00319","0.00314","1"
" WS_2029","2029","0","51","WS","4","2029","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2029","2029","0","51","WS","5","2029","0.00242","0.32931","0.5097","0.04234","0.00386","0.00138","0.00214","0.00059","0.03957","0.00261","0.00274","0.03198","0.03136","1"
" WS_2029","2029","0","51","WS","55","2029","0.00271","0.36826","0.57004","0.04736","0.00039","0.00014","0.00021","0.00006","0.00396","0.00026","0.00027","0.0032","0.00314","1"
" WS_2030","2030","0","51","WS","4","2030","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2030","2030","0","51","WS","5","2030","0.00243","0.32071","0.51726","0.04281","0.00389","0.00138","0.00215","0.0006","0.04003","0.00264","0.00278","0.03201","0.03131","1"
" WS_2030","2030","0","51","WS","55","2030","0.00272","0.35887","0.57882","0.04791","0.00039","0.00014","0.00021","0.00006","0.00401","0.00026","0.00028","0.0032","0.00313","1"
" WS_2031","2031","0","51","WS","4","2031","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2031","2031","0","51","WS","5","2031","0.00244","0.31248","0.52429","0.04325","0.00391","0.00138","0.00216","0.00062","0.04062","0.00267","0.00284","0.03206","0.03128","1"
" WS_2031","2031","0","51","WS","55","2031","0.00273","0.34994","0.58713","0.04843","0.00039","0.00014","0.00022","0.00006","0.00407","0.00027","0.00028","0.00321","0.00313","1"
" WS_2032","2032","0","51","WS","4","2032","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2032","2032","0","51","WS","5","2032","0.00244","0.30468","0.53062","0.04363","0.00395","0.00139","0.00218","0.00063","0.04135","0.00272","0.00291","0.03218","0.03132","1"
" WS_2032","2032","0","51","WS","55","2032","0.00273","0.34158","0.59488","0.04891","0.0004","0.00014","0.00022","0.00006","0.00415","0.00027","0.00029","0.00323","0.00314","1"
" WS_2033","2033","0","51","WS","4","2033","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2033","2033","0","51","WS","5","2033","0.00244","0.29755","0.53666","0.044","0.00398","0.00139","0.0022","0.00064","0.04194","0.00275","0.00297","0.03222","0.03126","1"
" WS_2033","2033","0","51","WS","55","2033","0.00274","0.33381","0.6021","0.04937","0.0004","0.00014","0.00022","0.00006","0.00421","0.00028","0.0003","0.00323","0.00314","1"
" WS_2034","2034","0","51","WS","4","2034","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2034","2034","0","51","WS","5","2034","0.00245","0.29098","0.54233","0.04435","0.004","0.0014","0.00221","0.00065","0.04247","0.00278","0.00303","0.03221","0.03114","1"
" WS_2034","2034","0","51","WS","55","2034","0.00275","0.32663","0.6088","0.04979","0.0004","0.00014","0.00022","0.00007","0.00426","0.00028","0.0003","0.00323","0.00313","1"
" WS_2035","2035","0","51","WS","4","2035","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2035","2035","0","51","WS","5","2035","0.00245","0.28501","0.54736","0.04467","0.00402","0.0014","0.00222","0.00067","0.04303","0.00282","0.00308","0.0322","0.03107","1"
" WS_2035","2035","0","51","WS","55","2035","0.00275","0.32014","0.61483","0.05018","0.0004","0.00014","0.00022","0.00007","0.00432","0.00028","0.00031","0.00324","0.00312","1"
" WS_2036","2036","0","51","WS","4","2036","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2036","2036","0","51","WS","5","2036","0.00245","0.27972","0.55177","0.04498","0.00405","0.0014","0.00223","0.00068","0.04359","0.00285","0.00313","0.03213","0.03102","1"
" WS_2036","2036","0","51","WS","55","2036","0.00276","0.31439","0.62013","0.05055","0.00041","0.00014","0.00022","0.00007","0.00438","0.00029","0.00031","0.00323","0.00312","1"
" WS_2037","2037","0","51","WS","4","2037","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2037","2037","0","51","WS","5","2037","0.00245","0.27509","0.55559","0.04524","0.00407","0.0014","0.00225","0.0007","0.04414","0.00288","0.00318","0.03198","0.03103","1"
" WS_2037","2037","0","51","WS","55","2037","0.00276","0.30934","0.62479","0.05087","0.00041","0.00014","0.00023","0.00007","0.00444","0.00029","0.00032","0.00322","0.00312","1"
" WS_2038","2038","0","51","WS","4","2038","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2038","2038","0","51","WS","5","2038","0.00246","0.27106","0.55893","0.04548","0.00408","0.0014","0.00226","0.0007","0.04465","0.00291","0.00322","0.03187","0.03098","1"
" WS_2038","2038","0","51","WS","55","2038","0.00276","0.30496","0.62883","0.05117","0.00041","0.00014","0.00023","0.00007","0.00449","0.00029","0.00032","0.00321","0.00312","1"
" WS_2039","2039","0","51","WS","4","2039","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2039","2039","0","51","WS","5","2039","0.00246","0.26768","0.56166","0.0457","0.0041","0.0014","0.00228","0.00071","0.04515","0.00294","0.00328","0.03173","0.03091","1"
" WS_2039","2039","0","51","WS","55","2039","0.00277","0.30128","0.63218","0.05144","0.00041","0.00014","0.00023","0.00007","0.00455","0.0003","0.00033","0.00319","0.00311","1"
" WS_2040","2040","0","51","WS","4","2040","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2040","2040","0","51","WS","5","2040","0.00246","0.26463","0.5641","0.04588","0.00411","0.00141","0.00229","0.00072","0.04565","0.00298","0.00334","0.03162","0.03081","1"
" WS_2040","2040","0","51","WS","55","2040","0.00277","0.298","0.63519","0.05167","0.00041","0.00014","0.00023","0.00007","0.0046","0.0003","0.00034","0.00318","0.0031","1"
" WS_2041","2041","0","51","WS","4","2041","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2041","2041","0","51","WS","5","2041","0.00246","0.26183","0.56629","0.04605","0.00413","0.00141","0.0023","0.00073","0.04618","0.00301","0.00338","0.03154","0.03069","1"
" WS_2041","2041","0","51","WS","55","2041","0.00277","0.29498","0.63795","0.05188","0.00042","0.00014","0.00023","0.00007","0.00465","0.0003","0.00034","0.00318","0.00309","1"
" WS_2042","2042","0","51","WS","4","2042","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2042","2042","0","51","WS","5","2042","0.00246","0.25938","0.5682","0.04622","0.00414","0.00141","0.0023","0.00073","0.04667","0.00305","0.00342","0.03146","0.03056","1"
" WS_2042","2042","0","51","WS","55","2042","0.00277","0.29231","0.64036","0.05209","0.00042","0.00014","0.00023","0.00007","0.00471","0.00031","0.00034","0.00317","0.00308","1"
" WS_2043","2043","0","51","WS","4","2043","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2043","2043","0","51","WS","5","2043","0.00246","0.25701","0.57007","0.04637","0.00415","0.00141","0.00231","0.00074","0.04715","0.00308","0.00347","0.03138","0.0304","1"
" WS_2043","2043","0","51","WS","55","2043","0.00278","0.28975","0.64269","0.05228","0.00042","0.00014","0.00023","0.00007","0.00475","0.00031","0.00035","0.00316","0.00307","1"
" WS_2044","2044","0","51","WS","4","2044","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2044","2044","0","51","WS","5","2044","0.00246","0.25475","0.57193","0.04653","0.00416","0.00142","0.00231","0.00075","0.04759","0.00311","0.00351","0.03127","0.03021","1"
" WS_2044","2044","0","51","WS","55","2044","0.00278","0.28728","0.64494","0.05247","0.00042","0.00014","0.00023","0.00008","0.0048","0.00031","0.00035","0.00315","0.00305","1"
" WS_2045","2045","0","51","WS","4","2045","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2045","2045","0","51","WS","5","2045","0.00247","0.25254","0.57382","0.0467","0.00417","0.00142","0.00232","0.00075","0.04802","0.00314","0.00355","0.03111","0.02999","1"
" WS_2045","2045","0","51","WS","55","2045","0.00278","0.28483","0.64716","0.05267","0.00042","0.00014","0.00023","0.00008","0.00484","0.00032","0.00036","0.00314","0.00303","1"
" WS_2046","2046","0","51","WS","4","2046","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2046","2046","0","51","WS","5","2046","0.00247","0.25068","0.57543","0.04685","0.00418","0.00141","0.00232","0.00076","0.04847","0.00317","0.00358","0.03095","0.02973","1"
" WS_2046","2046","0","51","WS","55","2046","0.00278","0.28276","0.64905","0.05285","0.00042","0.00014","0.00023","0.00008","0.00489","0.00032","0.00036","0.00312","0.003","1"
" WS_2047","2047","0","51","WS","4","2047","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2047","2047","0","51","WS","5","2047","0.00247","0.24877","0.57709","0.04703","0.00418","0.00141","0.00232","0.00077","0.04892","0.0032","0.00361","0.03075","0.02948","1"
" WS_2047","2047","0","51","WS","55","2047","0.00278","0.28063","0.65098","0.05305","0.00042","0.00014","0.00023","0.00008","0.00494","0.00032","0.00036","0.0031","0.00297","1"
" WS_2048","2048","0","51","WS","4","2048","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2048","2048","0","51","WS","5","2048","0.00247","0.24698","0.57878","0.04722","0.00418","0.00141","0.00232","0.00077","0.0493","0.00323","0.00365","0.03046","0.02923","1"
" WS_2048","2048","0","51","WS","55","2048","0.00279","0.27858","0.65281","0.05326","0.00042","0.00014","0.00023","0.00008","0.00497","0.00033","0.00037","0.00307","0.00295","1"
" WS_2049","2049","0","51","WS","4","2049","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2049","2049","0","51","WS","5","2049","0.00247","0.24523","0.58035","0.04752","0.00418","0.00141","0.00232","0.00078","0.04971","0.00325","0.00368","0.03002","0.02908","1"
" WS_2049","2049","0","51","WS","55","2049","0.00279","0.27656","0.65451","0.05359","0.00042","0.00014","0.00023","0.00008","0.00502","0.00033","0.00037","0.00303","0.00293","1"
" WS_2050","2050","0","51","WS","4","2050","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2050","2050","0","51","WS","5","2050","0.00247","0.24343","0.58189","0.04762","0.00418","0.00141","0.00232","0.00079","0.05023","0.00329","0.00372","0.02969","0.02896","1"
" WS_2050","2050","0","51","WS","55","2050","0.00279","0.27459","0.65634","0.05372","0.00042","0.00014","0.00023","0.00008","0.00507","0.00033","0.00037","0.003","0.00292","1"
" WS_2051","2051","0","51","WS","4","2051","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2051","2051","0","51","WS","5","2051","0.00247","0.24161","0.58346","0.04773","0.00419","0.00141","0.00233","0.00079","0.05075","0.00332","0.00375","0.02933","0.02886","1"
" WS_2051","2051","0","51","WS","55","2051","0.00279","0.27258","0.65821","0.05385","0.00042","0.00014","0.00023","0.00008","0.00512","0.00033","0.00038","0.00296","0.00291","1"
" WS_2052","2052","0","51","WS","4","2052","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2052","2052","0","51","WS","5","2052","0.00247","0.23987","0.5849","0.04783","0.0042","0.00141","0.00233","0.0008","0.05126","0.00335","0.00379","0.02914","0.02865","1"
" WS_2052","2052","0","51","WS","55","2052","0.00279","0.27066","0.65998","0.05397","0.00042","0.00014","0.00024","0.00008","0.00517","0.00034","0.00038","0.00294","0.00289","1"
" WS_2053","2053","0","51","WS","4","2053","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2053","2053","0","51","WS","5","2053","0.00248","0.23807","0.58636","0.04794","0.00421","0.00141","0.00233","0.00081","0.05178","0.00339","0.00383","0.02895","0.02844","1"
" WS_2053","2053","0","51","WS","55","2053","0.00279","0.26871","0.66177","0.0541","0.00042","0.00014","0.00024","0.00008","0.00523","0.00034","0.00039","0.00292","0.00287","1"
" WS_2054","2054","0","51","WS","4","2054","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2054","2054","0","51","WS","5","2054","0.00248","0.23626","0.58784","0.04805","0.00421","0.00142","0.00234","0.00082","0.0523","0.00342","0.00387","0.02876","0.02823","1"
" WS_2054","2054","0","51","WS","55","2054","0.0028","0.2667","0.6636","0.05424","0.00043","0.00014","0.00024","0.00008","0.00528","0.00035","0.00039","0.0029","0.00285","1"
" WS_2055","2055","0","51","WS","4","2055","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2055","2055","0","51","WS","5","2055","0.00248","0.23442","0.58934","0.04816","0.00422","0.00142","0.00234","0.00083","0.05283","0.00345","0.00391","0.02857","0.02803","1"
" WS_2055","2055","0","51","WS","55","2055","0.0028","0.26469","0.66544","0.05437","0.00043","0.00014","0.00024","0.00008","0.00534","0.00035","0.0004","0.00289","0.00283","1"
" WS_2056","2056","0","51","WS","4","2056","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2056","2056","0","51","WS","5","2056","0.00248","0.23257","0.59083","0.04827","0.00423","0.00142","0.00234","0.00084","0.05337","0.00349","0.00395","0.02838","0.02783","1"
" WS_2056","2056","0","51","WS","55","2056","0.0028","0.26269","0.66729","0.05451","0.00043","0.00014","0.00024","0.00008","0.00539","0.00035","0.0004","0.00287","0.00281","1"
" WS_2057","2057","0","51","WS","4","2057","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2057","2057","0","51","WS","5","2057","0.00248","0.23076","0.59231","0.04838","0.00423","0.00142","0.00235","0.00084","0.05391","0.00352","0.00399","0.02818","0.02763","1"
" WS_2057","2057","0","51","WS","55","2057","0.0028","0.26067","0.66913","0.05465","0.00043","0.00014","0.00024","0.00009","0.00545","0.00036","0.0004","0.00285","0.00279","1"
" WS_2058","2058","0","51","WS","4","2058","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2058","2058","0","51","WS","5","2058","0.00248","0.22892","0.59378","0.04849","0.00424","0.00142","0.00235","0.00085","0.05445","0.00356","0.00404","0.02799","0.02743","1"
" WS_2058","2058","0","51","WS","55","2058","0.0028","0.25867","0.67096","0.0548","0.00043","0.00014","0.00024","0.00009","0.0055","0.00036","0.00041","0.00283","0.00277","1"
" WS_2059","2059","0","51","WS","4","2059","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" WS_2059","2059","0","51","WS","5","2059","0.00248","0.22709","0.59523","0.04861","0.00425","0.00142","0.00236","0.00086","0.055","0.00359","0.00408","0.0278","0.02723","1"
" WS_2059","2059","0","51","WS","55","2059","0.0028","0.25669","0.67278","0.05494","0.00043","0.00014","0.00024","0.00009","0.00556","0.00036","0.00041","0.00281","0.00275","1"
